,hoard_id,PAS_unique_hoard_id,coin_group_id,period,start_year,end_year,revised_start,revised_end,ruler,revised_ruler,denomination,num_coins,mint,imported,created,updated,comments,Tag_IDs
143,25,IARCH-215399,1407,ROMAN,364.0,367.0,364.0,367.0,Valentinian I,Valentinian I,siliqua,2,Roma,2021-04-16 16:55:02.954421,2021-04-16 16:55:02.954410,,,
144,25,IARCH-215399,1408,ROMAN,364.0,367.0,364.0,367.0,Valens,Valens,siliqua,6,Roma,2021-04-16 16:55:02.961812,2021-04-16 16:55:02.961801,,,
145,25,IARCH-215399,1409,ROMAN,378.0,388.0,378.0,388.0,Valentinian II,Valentinian II,siliqua,1,Roma,2021-04-16 16:55:02.969242,2021-04-16 16:55:02.969232,,,
146,25,IARCH-215399,1410,ROMAN,375.0,378.0,375.0,378.0,Gratian,Gratian,siliqua,2,Aquileia,2021-04-16 16:55:02.976683,2021-04-16 16:55:02.976673,,,
147,25,IARCH-215399,1411,ROMAN,378.0,383.0,378.0,383.0,Gratian,Gratian,siliqua,1,Aquileia,2021-04-16 16:55:02.984009,2021-04-16 16:55:02.983999,,,
148,25,IARCH-215399,1412,ROMAN,378.0,388.0,378.0,388.0,Valentinian II,Valentinian II,siliqua,1,Aquileia,2021-04-16 16:55:02.991701,2021-04-16 16:55:02.991689,,,
149,25,IARCH-215399,1413,ROMAN,378.0,388.0,378.0,388.0,Theodosius I,Theodosius I,siliqua,1,Aquileia,2021-04-16 16:55:03.006441,2021-04-16 16:55:03.006427,,,
150,25,IARCH-215399,1414,ROMAN,361.0,364.0,361.0,364.0,Julian,Julian,siliqua,1,Antioch,2021-04-16 16:55:03.019063,2021-04-16 16:55:03.019050,,,
151,25,IARCH-215399,1415,ROMAN,,,360.0,402.0,,Unknown,siliqua,1,Unknown,2021-04-16 16:55:03.031381,2021-04-16 16:55:03.031368,,,
152,27,IARCH-241E4A,6441,ROMAN,388.0,395.0,388.0,395.0,Theodosius I,Theodosius I,siliqua,1,Colonia Augusta Treverorum,2021-04-16 16:55:03.494627,2021-04-16 16:55:03.494617,,,
153,27,IARCH-241E4A,6442,ROMAN,392.0,395.0,392.0,395.0,Arcadius,Arcadius,siliqua,1,Colonia Augusta Treverorum,2021-04-16 16:55:03.503151,2021-04-16 16:55:03.503140,,,
154,27,IARCH-241E4A,6443,ROMAN,395.0,402.0,395.0,402.0,Honorius (emperor),Honorius,siliqua,1,Mediolanum,2021-04-16 16:55:03.510961,2021-04-16 16:55:03.510950,,,
155,27,IARCH-241E4A,6444,ROMAN,395.0,402.0,395.0,402.0,Arcadius,Arcadius,siliqua,2,Mediolanum,2021-04-16 16:55:03.518711,2021-04-16 16:55:03.518700,,,
156,27,IARCH-241E4A,6445,ROMAN,395.0,402.0,395.0,402.0,Honorius (emperor),Honorius,solidus,1,Mediolanum,2021-04-16 16:55:03.526310,2021-04-16 16:55:03.526300,,,
157,27,IARCH-241E4A,6446,ROMAN,395.0,402.0,395.0,402.0,Honorius (emperor),Honorius,solidus,1,Mediolanum,2021-04-16 16:55:03.533937,2021-04-16 16:55:03.533927,,,
158,27,IARCH-241E4A,7695,ROMAN,367.0,375.0,367.0,375.0,Gratian,Gratian,siliqua,1,Colonia Augusta Treverorum,2021-04-16 16:55:03.544509,2021-04-16 16:55:03.544499,,,
159,27,IARCH-241E4A,7696,ROMAN,367.0,375.0,367.0,375.0,Valens,Valens,siliqua,1,Colonia Augusta Treverorum,2021-04-16 16:55:03.552007,2021-04-16 16:55:03.551997,,,
160,27,IARCH-241E4A,7697,ROMAN,378.0,388.0,378.0,388.0,House of Theodosius,House of Theodosius,siliqua,1,Colonia Augusta Treverorum,2021-04-16 16:55:03.559697,2021-04-16 16:55:03.559687,,,
161,27,IARCH-241E4A,7698,ROMAN,388.0,395.0,388.0,395.0,Eugenius,Eugenius,siliqua,1,Colonia Augusta Treverorum,2021-04-16 16:55:03.567327,2021-04-16 16:55:03.567315,,,
162,27,IARCH-241E4A,7699,ROMAN,395.0,402.0,395.0,402.0,Arcadius,Arcadius,siliqua,1,Mediolanum,2021-04-16 16:55:03.575043,2021-04-16 16:55:03.575032,,,
163,27,IARCH-241E4A,7700,ROMAN,395.0,402.0,395.0,402.0,Honorius (emperor),Honorius,siliqua,1,Mediolanum,2021-04-16 16:55:03.582671,2021-04-16 16:55:03.582660,,,
164,27,IARCH-241E4A,7701,ROMAN,395.0,402.0,395.0,402.0,House of Theodosius,House of Theodosius,siliqua,3,Mediolanum,2021-04-16 16:55:03.590352,2021-04-16 16:55:03.590341,,,
165,27,IARCH-241E4A,7702,ROMAN,,,360.0,402.0,,Unknown,siliqua,1,Unknown,2021-04-16 16:55:03.598197,2021-04-16 16:55:03.598186,,,
166,27,IARCH-241E4A,19016,ROMAN,393.0,,393.0,423.0,Honorius (emperor),Honorius,solidus,1,Unknown,2021-04-16 16:55:03.605813,2021-04-16 16:55:03.605801,,,
167,38,IARCH-765889,9991,ROMAN,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2,Unknown,2021-04-16 16:55:04.070183,2021-04-16 16:55:04.070172,,,
168,38,IARCH-765889,9992,ROMAN,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1,Arelatum,2021-04-16 16:55:04.079126,2021-04-16 16:55:04.079115,,,
169,38,IARCH-765889,9993,ROMAN,364.0,378.0,364.0,378.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),2,Arelatum,2021-04-16 16:55:04.086980,2021-04-16 16:55:04.086969,,,
170,38,IARCH-765889,9994,ROMAN,364.0,378.0,364.0,378.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),2,Unknown,2021-04-16 16:55:04.095065,2021-04-16 16:55:04.095056,,,
171,39,IARCH-BD5723,9031,ROMAN,383.0,388.0,383.0,388.0,Magnus Maximus,Magnus Maximus,solidus,1,Colonia Augusta Treverorum,2021-04-16 16:55:04.549518,2021-04-16 16:55:04.549507,,,
172,39,IARCH-BD5723,9032,ROMAN,383.0,388.0,383.0,388.0,Theodosius I,Theodosius I,solidus,1,Colonia Augusta Treverorum,2021-04-16 16:55:04.557830,2021-04-16 16:55:04.557820,,,
173,40,IARCH-706829,23467,ROMAN,,,307.0,363.0,House of Constantine,House of Constantine,AE 1-4 (UK find),27,Unknown,2021-04-16 16:55:05.039213,2021-04-16 16:55:05.039202,,,
174,40,IARCH-706829,23468,ROMAN,,,364.0,378.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),422,Unknown,2021-04-16 16:55:05.046835,2021-04-16 16:55:05.046824,,,
175,40,IARCH-706829,23469,ROMAN,,,302.0,402.0,"Nummus, uncertain ruler, c. 330-402",Unknown,AE 1-4 (UK find),1,Unknown,2021-04-16 16:55:05.054435,2021-04-16 16:55:05.054424,,,
176,43,IARCH-42BD03,16812,ROMAN,330.0,335.0,330.0,335.0,Constantius II,Constantius II,AE 1-4 (UK find),1,Colonia Augusta Treverorum,2021-04-16 16:55:05.508107,2021-04-16 16:55:05.508096,,,
177,43,IARCH-42BD03,16813,ROMAN,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2,Lugdunensium,2021-04-16 16:55:05.517873,2021-04-16 16:55:05.517841,,,
178,43,IARCH-42BD03,16814,ROMAN,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),19,Unknown,2021-04-16 16:55:05.527083,2021-04-16 16:55:05.527074,,,
179,43,IARCH-42BD03,16815,ROMAN,330.0,335.0,330.0,335.0,,Unknown,AE 1-4 (UK find),3,Unknown,2021-04-16 16:55:05.534441,2021-04-16 16:55:05.534431,,,
180,43,IARCH-42BD03,16816,ROMAN,335.0,341.0,335.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1,Colonia Augusta Treverorum,2021-04-16 16:55:05.541756,2021-04-16 16:55:05.541745,,,
181,43,IARCH-42BD03,16817,ROMAN,335.0,341.0,335.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),5,Unknown,2021-04-16 16:55:05.549311,2021-04-16 16:55:05.549301,,,
182,43,IARCH-42BD03,16818,ROMAN,341.0,348.0,341.0,348.0,Constans,Constans I,AE 1-4 (UK find),1,Colonia Augusta Treverorum,2021-04-16 16:55:05.556726,2021-04-16 16:55:05.556716,,,
183,43,IARCH-42BD03,16819,ROMAN,341.0,348.0,341.0,348.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1,Unknown,2021-04-16 16:55:05.564131,2021-04-16 16:55:05.564120,,,
184,43,IARCH-42BD03,16820,ROMAN,348.0,360.0,348.0,360.0,Constantius II,Constantius II,AE 1-4 (UK find),1,Siscia,2021-04-16 16:55:05.572023,2021-04-16 16:55:05.572013,,,
185,43,IARCH-42BD03,16821,ROMAN,355.0,361.0,355.0,361.0,,Unknown,AE 1-4 (UK find),125,Unknown,2021-04-16 16:55:05.579374,2021-04-16 16:55:05.579364,,,
186,43,IARCH-42BD03,16824,ROMAN,,,302.0,402.0,,Unknown,AE 1-4 (UK find),102,Unknown,2021-04-16 16:55:05.586744,2021-04-16 16:55:05.586734,,,
187,43,IARCH-42BD03,16825,ROMAN,330.0,360.0,330.0,360.0,House of Constantine,House of Constantine,AE 1-4 (UK find),45,Unknown,2021-04-16 16:55:05.594094,2021-04-16 16:55:05.594084,,,
188,49,IARCH-FBE268,6699,ROMAN,317.0,340.0,317.0,340.0,Constantine I,Constantine I,AE 1-4 (UK find),5,Colonia Augusta Treverorum,2021-04-16 16:55:06.186864,2021-04-16 16:55:06.186854,,,
189,49,IARCH-FBE268,6702,ROMAN,348.0,350.0,348.0,350.0,House of Constantine,House of Constantine,AE 1-4 (UK find),80,Colonia Augusta Treverorum,2021-04-16 16:55:06.210912,2021-04-16 16:55:06.210902,,,
190,49,IARCH-FBE268,6703,ROMAN,348.0,350.0,348.0,350.0,House of Constantine,House of Constantine,AE 1-4 (UK find),11,Lugdunensium,2021-04-16 16:55:06.219699,2021-04-16 16:55:06.219689,,,
191,49,IARCH-FBE268,6704,ROMAN,348.0,350.0,348.0,350.0,House of Constantine,House of Constantine,AE 1-4 (UK find),20,Arelatum,2021-04-16 16:55:06.227106,2021-04-16 16:55:06.227096,,,
192,49,IARCH-FBE268,6705,ROMAN,348.0,350.0,348.0,350.0,House of Constantine,House of Constantine,AE 1-4 (UK find),35,Roma,2021-04-16 16:55:06.234625,2021-04-16 16:55:06.234614,,,
193,49,IARCH-FBE268,6706,ROMAN,348.0,350.0,348.0,350.0,House of Constantine,House of Constantine,AE 1-4 (UK find),6,Aquileia,2021-04-16 16:55:06.242063,2021-04-16 16:55:06.242053,,,
194,49,IARCH-FBE268,6707,ROMAN,348.0,350.0,348.0,350.0,House of Constantine,House of Constantine,AE 1-4 (UK find),3,Siscia,2021-04-16 16:55:06.249556,2021-04-16 16:55:06.249546,,,
195,49,IARCH-FBE268,6708,ROMAN,348.0,350.0,348.0,350.0,House of Constantine,House of Constantine,AE 1-4 (UK find),14,Unknown,2021-04-16 16:55:06.257163,2021-04-16 16:55:06.257152,,,
196,49,IARCH-FBE268,6709,ROMAN,350.0,353.0,350.0,353.0,Magnentius,Magnentius,AE 1-4 (UK find),111,Colonia Augusta Treverorum,2021-04-16 16:55:06.264718,2021-04-16 16:55:06.264708,,,
197,49,IARCH-FBE268,6710,ROMAN,350.0,353.0,350.0,353.0,Magnentius,Magnentius,AE 1-4 (UK find),53,Lugdunensium,2021-04-16 16:55:06.272277,2021-04-16 16:55:06.272267,,,
198,49,IARCH-FBE268,6711,ROMAN,350.0,353.0,350.0,353.0,Magnentius,Magnentius,AE 1-4 (UK find),23,Arelatum,2021-04-16 16:55:06.280099,2021-04-16 16:55:06.280089,,,
199,49,IARCH-FBE268,6712,ROMAN,350.0,350.0,350.0,350.0,Magnentius,Magnentius,AE 1-4 (UK find),11,Ambianum,2021-04-16 16:55:06.289746,2021-04-16 16:55:06.289735,,,
200,49,IARCH-FBE268,6713,ROMAN,350.0,353.0,350.0,353.0,Magnentius,Magnentius,AE 1-4 (UK find),47,Unknown,2021-04-16 16:55:06.299384,2021-04-16 16:55:06.299374,,,
201,49,IARCH-FBE268,6714,ROMAN,351.0,352.0,351.0,352.0,Magnentius,Magnentius,AE 1-4 (UK find),2,Ambianum,2021-04-16 16:55:06.307134,2021-04-16 16:55:06.307124,,,
202,49,IARCH-FBE268,6715,ROMAN,350.0,353.0,350.0,353.0,Decentius,Decentius,AE 1-4 (UK find),17,Lugdunensium,2021-04-16 16:55:06.314587,2021-04-16 16:55:06.314577,,,
203,49,IARCH-FBE268,6716,ROMAN,350.0,353.0,350.0,353.0,Decentius,Decentius,AE 1-4 (UK find),3,Arelatum,2021-04-16 16:55:06.322001,2021-04-16 16:55:06.321992,,,
204,49,IARCH-FBE268,6717,ROMAN,351.0,351.0,351.0,351.0,Decentius,Decentius,AE 1-4 (UK find),1,Aquileia,2021-04-16 16:55:06.330277,2021-04-16 16:55:06.330266,,,
205,49,IARCH-FBE268,6718,ROMAN,353.0,353.0,353.0,353.0,Magnentius,Magnentius,AE 1-4 (UK find),61,Ambianum,2021-04-16 16:55:06.338142,2021-04-16 16:55:06.338131,,,
206,49,IARCH-FBE268,6719,ROMAN,353.0,353.0,353.0,353.0,Decentius,Decentius,AE 1-4 (UK find),2,Ambianum,2021-04-16 16:55:06.346182,2021-04-16 16:55:06.346170,,,
207,49,IARCH-FBE268,6720,ROMAN,352.0,352.0,352.0,352.0,Magnentius,Magnentius,AE 1-4 (UK find),77,Colonia Augusta Treverorum,2021-04-16 16:55:06.353897,2021-04-16 16:55:06.353886,,,
208,49,IARCH-FBE268,6721,ROMAN,352.0,352.0,352.0,352.0,Decentius,Decentius,AE 1-4 (UK find),19,Colonia Augusta Treverorum,2021-04-16 16:55:06.361374,2021-04-16 16:55:06.361364,,,
209,49,IARCH-FBE268,6722,ROMAN,350.0,353.0,350.0,353.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1,Lugdunensium,2021-04-16 16:55:06.368894,2021-04-16 16:55:06.368885,,,
210,49,IARCH-FBE268,6723,ROMAN,350.0,353.0,350.0,353.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2,Unknown,2021-04-16 16:55:06.376247,2021-04-16 16:55:06.376236,,,
211,49,IARCH-FBE268,6724,ROMAN,350.0,353.0,350.0,353.0,Decentius,Decentius,AE 1-4 (UK find),14,Unknown,2021-04-16 16:55:06.386665,2021-04-16 16:55:06.386653,,,
212,49,IARCH-FBE268,6725,ROMAN,352.0,352.0,352.0,352.0,Constantius II,Constantius II,AE 1-4 (UK find),43,Colonia Augusta Treverorum,2021-04-16 16:55:06.394853,2021-04-16 16:55:06.394844,,,
213,49,IARCH-FBE268,6726,ROMAN,352.0,352.0,352.0,352.0,Constantius II,Constantius II,AE 1-4 (UK find),6,Unknown,2021-04-16 16:55:06.402755,2021-04-16 16:55:06.402745,,,
214,49,IARCH-FBE268,6727,ROMAN,353.0,353.0,353.0,353.0,House of Constantine,House of Constantine,AE 1-4 (UK find),38,Ambianum,2021-04-16 16:55:06.410770,2021-04-16 16:55:06.410760,,,
215,49,IARCH-FBE268,6728,ROMAN,350.0,353.0,350.0,353.0,Constantius II,Constantius II,AE 1-4 (UK find),5,Colonia Augusta Treverorum,2021-04-16 16:55:06.418266,2021-04-16 16:55:06.418256,,,
216,49,IARCH-FBE268,6729,ROMAN,353.0,355.0,353.0,355.0,House of Constantine,House of Constantine,AE 1-4 (UK find),28,Colonia Augusta Treverorum,2021-04-16 16:55:06.426144,2021-04-16 16:55:06.426134,,,
217,49,IARCH-FBE268,6730,ROMAN,348.0,350.0,348.0,350.0,Constantius II,Constantius II,AE 1-4 (UK find),1,Lugdunensium,2021-04-16 16:55:06.434155,2021-04-16 16:55:06.434144,,,
218,49,IARCH-FBE268,6731,ROMAN,353.0,355.0,353.0,355.0,Constantius II,Constantius II,AE 1-4 (UK find),123,Lugdunensium,2021-04-16 16:55:06.441467,2021-04-16 16:55:06.441457,,,
219,49,IARCH-FBE268,6732,ROMAN,348.0,350.0,348.0,350.0,Constantius II,Constantius II,AE 1-4 (UK find),9,Arelatum,2021-04-16 16:55:06.448835,2021-04-16 16:55:06.448825,,,
220,49,IARCH-FBE268,6733,ROMAN,350.0,353.0,350.0,353.0,Constantius II,Constantius II,AE 1-4 (UK find),4,Arelatum,2021-04-16 16:55:06.456191,2021-04-16 16:55:06.456181,,,
221,49,IARCH-FBE268,6734,ROMAN,353.0,355.0,353.0,355.0,House of Constantine,House of Constantine,AE 1-4 (UK find),25,Arelatum,2021-04-16 16:55:06.463623,2021-04-16 16:55:06.463612,,,
222,49,IARCH-FBE268,6735,ROMAN,352.0,354.0,352.0,354.0,Constantius Gallus,Constantius Gallus,AE 1-4 (UK find),2,Roma,2021-04-16 16:55:06.471110,2021-04-16 16:55:06.471101,,,
223,49,IARCH-FBE268,6736,ROMAN,352.0,355.0,352.0,355.0,Constantius Gallus,Constantius Gallus,AE 1-4 (UK find),4,Aquileia,2021-04-16 16:55:06.478548,2021-04-16 16:55:06.478538,,,
224,49,IARCH-FBE268,6737,ROMAN,351.0,355.0,351.0,355.0,House of Constantine,House of Constantine,AE 1-4 (UK find),5,Siscia,2021-04-16 16:55:06.486235,2021-04-16 16:55:06.486223,,,
225,49,IARCH-FBE268,6738,ROMAN,351.0,355.0,351.0,355.0,House of Constantine,House of Constantine,AE 1-4 (UK find),3,Sirmium,2021-04-16 16:55:06.493953,2021-04-16 16:55:06.493943,,,
226,49,IARCH-FBE268,6739,ROMAN,350.0,355.0,350.0,355.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2,Thessalonika,2021-04-16 16:55:06.501460,2021-04-16 16:55:06.501449,,,
227,49,IARCH-FBE268,6740,ROMAN,348.0,351.0,348.0,351.0,Constantius II,Constantius II,AE 1-4 (UK find),1,Heraclea,2021-04-16 16:55:06.509328,2021-04-16 16:55:06.509318,,,
228,49,IARCH-FBE268,6741,ROMAN,348.0,351.0,348.0,351.0,Constantius II,Constantius II,AE 1-4 (UK find),2,Constantinople,2021-04-16 16:55:06.518256,2021-04-16 16:55:06.518246,,,
229,49,IARCH-FBE268,6742,ROMAN,351.0,355.0,351.0,355.0,House of Constantine,House of Constantine,AE 1-4 (UK find),6,Constantinople,2021-04-16 16:55:06.527731,2021-04-16 16:55:06.527721,,,
230,49,IARCH-FBE268,6743,ROMAN,351.0,355.0,351.0,355.0,Constantius II,Constantius II,AE 1-4 (UK find),1,Nikomedia,2021-04-16 16:55:06.537788,2021-04-16 16:55:06.537777,,,
231,49,IARCH-FBE268,6744,ROMAN,351.0,354.0,351.0,354.0,Constantius II,Constantius II,AE 1-4 (UK find),1,Kyzikos,2021-04-16 16:55:06.548025,2021-04-16 16:55:06.548014,,,
232,49,IARCH-FBE268,6745,ROMAN,350.0,355.0,350.0,355.0,Constantius II,Constantius II,AE 1-4 (UK find),1,Antioch,2021-04-16 16:55:06.557540,2021-04-16 16:55:06.557530,,,
233,49,IARCH-FBE268,6746,ROMAN,348.0,354.0,348.0,354.0,House of Constantine,House of Constantine,AE 1-4 (UK find),41,Unknown,2021-04-16 16:55:06.567688,2021-04-16 16:55:06.567675,,,
234,49,IARCH-FBE268,6747,ROMAN,351.0,355.0,351.0,355.0,House of Constantine,House of Constantine,AE 1-4 (UK find),13,Unknown,2021-04-16 16:55:06.577196,2021-04-16 16:55:06.577185,,,
235,49,IARCH-FBE268,6748,ROMAN,348.0,350.0,348.0,350.0,,Unknown,AE 1-4 (UK find),73,Unknown,2021-04-16 16:55:06.586753,2021-04-16 16:55:06.586743,,,
236,49,IARCH-FBE268,6749,ROMAN,350.0,353.0,350.0,353.0,,Unknown,AE 1-4 (UK find),184,Unknown,2021-04-16 16:55:06.596528,2021-04-16 16:55:06.596517,,,
237,49,IARCH-FBE268,6750,ROMAN,351.0,355.0,351.0,355.0,,Unknown,AE 1-4 (UK find),210,Unknown,2021-04-16 16:55:06.606379,2021-04-16 16:55:06.606369,,,
238,53,IARCH-51CDB9,16799,ROMAN,347.0,348.0,347.0,348.0,,Unknown,AE 1-4 (UK find),1,Unknown,2021-04-16 16:55:07.687990,2021-04-16 16:55:07.687974,,,
239,53,IARCH-51CDB9,16800,ROMAN,348.0,350.0,348.0,350.0,House of Constantine,House of Constantine,AE 1-4 (UK find),16,Colonia Augusta Treverorum,2021-04-16 16:55:07.696090,2021-04-16 16:55:07.696079,,,
240,53,IARCH-51CDB9,16801,ROMAN,348.0,350.0,348.0,350.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1,Arelatum,2021-04-16 16:55:07.703588,2021-04-16 16:55:07.703578,,,
241,53,IARCH-51CDB9,16802,ROMAN,348.0,350.0,348.0,350.0,House of Constantine,House of Constantine,AE 1-4 (UK find),11,Unknown,2021-04-16 16:55:07.711012,2021-04-16 16:55:07.711001,,,
242,53,IARCH-51CDB9,16803,ROMAN,348.0,350.0,348.0,350.0,,Unknown,AE 1-4 (UK find),13,Unknown,2021-04-16 16:55:07.718431,2021-04-16 16:55:07.718418,,,
243,53,IARCH-51CDB9,16804,ROMAN,350.0,353.0,350.0,353.0,Constantius II,Constantius II,AE 1-4 (UK find),1,Arelatum,2021-04-16 16:55:07.726029,2021-04-16 16:55:07.726019,,,
244,53,IARCH-51CDB9,16805,ROMAN,350.0,353.0,350.0,353.0,Magnentius,Magnentius,AE 1-4 (UK find),1,Ambianum,2021-04-16 16:55:07.733486,2021-04-16 16:55:07.733475,,,
245,53,IARCH-51CDB9,16806,ROMAN,350.0,353.0,350.0,353.0,Magnentius,Magnentius,AE 1-4 (UK find),15,Colonia Augusta Treverorum,2021-04-16 16:55:07.742614,2021-04-16 16:55:07.742604,,,
246,53,IARCH-51CDB9,16807,ROMAN,350.0,353.0,350.0,353.0,Magnentius,Magnentius,AE 1-4 (UK find),3,Lugdunensium,2021-04-16 16:55:07.752759,2021-04-16 16:55:07.752749,,,
247,53,IARCH-51CDB9,16808,ROMAN,350.0,353.0,350.0,353.0,Magnentius,Magnentius,AE 1-4 (UK find),1,Arelatum,2021-04-16 16:55:07.760362,2021-04-16 16:55:07.760352,,,
248,53,IARCH-51CDB9,16809,ROMAN,350.0,353.0,350.0,353.0,Magnentius,Magnentius,AE 1-4 (UK find),2,Unknown,2021-04-16 16:55:07.767888,2021-04-16 16:55:07.767878,,,
249,53,IARCH-51CDB9,16810,ROMAN,350.0,353.0,350.0,353.0,,Unknown,AE 1-4 (UK find),16,Unknown,2021-04-16 16:55:07.775525,2021-04-16 16:55:07.775516,,,
250,53,IARCH-51CDB9,16811,ROMAN,,,302.0,402.0,Uncertain,Unknown,AE 1-4 (UK find),4,Unknown,2021-04-16 16:55:07.782907,2021-04-16 16:55:07.782896,,,
252,60,IARCH-618B89,17046,ROMAN,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),35,Colonia Augusta Treverorum,2021-04-16 16:55:08.245785,2021-04-16 16:55:08.245774,,,
253,60,IARCH-618B89,17047,ROMAN,335.0,341.0,335.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2,Colonia Augusta Treverorum,2021-04-16 16:55:08.253550,2021-04-16 16:55:08.253539,,,
254,60,IARCH-618B89,17048,ROMAN,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),8,Lugdunensium,2021-04-16 16:55:08.261262,2021-04-16 16:55:08.261251,,,
255,60,IARCH-618B89,17049,ROMAN,335.0,335.0,335.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1,Lugdunensium,2021-04-16 16:55:08.268865,2021-04-16 16:55:08.268855,,,
256,60,IARCH-618B89,17050,ROMAN,330.0,334.0,330.0,334.0,House of Constantine,House of Constantine,AE 1-4 (UK find),5,Arelatum,2021-04-16 16:55:08.276814,2021-04-16 16:55:08.276804,,,
257,60,IARCH-618B89,17051,ROMAN,330.0,330.0,330.0,330.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1,Roma,2021-04-16 16:55:08.284679,2021-04-16 16:55:08.284669,,,
258,60,IARCH-618B89,17052,ROMAN,334.0,335.0,334.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1,Aquileia,2021-04-16 16:55:08.292476,2021-04-16 16:55:08.292466,,,
259,60,IARCH-618B89,17053,ROMAN,330.0,333.0,330.0,333.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1,Siscia,2021-04-16 16:55:08.300254,2021-04-16 16:55:08.300245,,,
260,60,IARCH-618B89,17054,ROMAN,335.0,337.0,335.0,337.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2,Unknown,2021-04-16 16:55:08.307977,2021-04-16 16:55:08.307966,,,
261,60,IARCH-618B89,17055,ROMAN,,,302.0,402.0,,Unknown,AE 1-4 (UK find),19,Unknown,2021-04-16 16:55:08.315646,2021-04-16 16:55:08.315637,,,
262,65,IARCH-720AEE,11345,ROMAN,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),26,Unknown,2021-04-16 16:55:08.780771,2021-04-16 16:55:08.780757,,,
263,65,IARCH-720AEE,11346,ROMAN,335.0,341.0,335.0,341.0,,Unknown,AE 1-4 (UK find),1,Unknown,2021-04-16 16:55:08.790486,2021-04-16 16:55:08.790467,,,
264,65,IARCH-720AEE,11347,ROMAN,364.0,378.0,364.0,378.0,,Unknown,AE 1-4 (UK find),1,Unknown,2021-04-16 16:55:08.801999,2021-04-16 16:55:08.801987,,,
265,68,IARCH-5DA017,6430,ROMAN,348.0,350.0,348.0,350.0,House of Constantine,House of Constantine,AE 1-4 (UK find),3,Colonia Augusta Treverorum,2021-04-16 16:55:09.262056,2021-04-16 16:55:09.262044,,,
266,68,IARCH-5DA017,6431,ROMAN,348.0,350.0,348.0,350.0,House of Constantine,House of Constantine,AE 1-4 (UK find),9,Unknown,2021-04-16 16:55:09.271102,2021-04-16 16:55:09.271091,,,
267,68,IARCH-5DA017,6432,ROMAN,348.0,350.0,348.0,350.0,,Unknown,AE 1-4 (UK find),1,Unknown,2021-04-16 16:55:09.281377,2021-04-16 16:55:09.281363,,,
268,68,IARCH-5DA017,6433,ROMAN,348.0,350.0,348.0,350.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1,Arelatum,2021-04-16 16:55:09.290086,2021-04-16 16:55:09.290074,,,
269,68,IARCH-5DA017,6434,ROMAN,350.0,353.0,350.0,353.0,Magnentius,Magnentius,AE 1-4 (UK find),5,Colonia Augusta Treverorum,2021-04-16 16:55:09.298164,2021-04-16 16:55:09.298153,,,
270,68,IARCH-5DA017,6435,ROMAN,350.0,353.0,350.0,353.0,Magnentius,Magnentius,AE 1-4 (UK find),1,Ambianum,2021-04-16 16:55:09.306161,2021-04-16 16:55:09.306149,,,
271,68,IARCH-5DA017,6436,ROMAN,350.0,353.0,350.0,353.0,Magnentius,Magnentius,AE 1-4 (UK find),5,Unknown,2021-04-16 16:55:09.314433,2021-04-16 16:55:09.314421,,,
272,68,IARCH-5DA017,6437,ROMAN,350.0,353.0,350.0,353.0,,Unknown,AE 1-4 (UK find),1,Unknown,2021-04-16 16:55:09.322365,2021-04-16 16:55:09.322353,,,
273,68,IARCH-5DA017,6438,ROMAN,350.0,353.0,350.0,353.0,Uncertain,Unknown,AE 1-4 (UK find),1,Unknown,2021-04-16 16:55:09.330344,2021-04-16 16:55:09.330333,,,
274,68,IARCH-5DA017,6439,ROMAN,,,302.0,402.0,Uncertain,Unknown,AE 1-4 (UK find),4,Unknown,2021-04-16 16:55:09.339698,2021-04-16 16:55:09.339686,,,
